DATE,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed
2019-05-28 02:00:00,57.0,72.0,6.0
2019-05-28 03:00:00,56.0,72.0,0.0
2019-05-28 04:00:00,56.0,72.0,2.5
2019-05-28 05:00:00,56.0,72.0,5.0
2019-05-28 06:00:00,59.0,67.0,3.0
2019-05-28 07:00:00,61.0,65.0,3.0
2019-05-28 08:00:00,62.0,62.0,8.0
2019-05-28 09:00:00,64.0,60.0,8.0
2019-05-28 10:00:00,64.5,59.5,9.0
2019-05-28 11:00:00,65.0,63.0,13.0
2019-05-28 12:00:00,65.0,63.0,15.0
2019-05-28 13:00:00,65.0,61.0,13.0
2019-05-28 14:00:00,65.0,61.0,9.0
2019-05-28 15:00:00,66.0,61.0,7.0
2019-05-28 16:00:00,65.5,61.0,7.0
2019-05-28 17:00:00,64.0,65.0,9.0
2019-05-28 18:00:00,62.0,75.0,7.0
2019-05-28 19:00:00,62.0,73.0,5.0
2019-05-28 20:00:00,62.333333333333336,74.33333333333333,2.6666666666666665
2019-05-28 21:00:00,62.0,75.0,3.0
2019-05-28 22:00:00,62.0,74.0,3.0
2019-05-28 23:00:00,61.73450618611059,74.65808725051309,2.5
2019-05-29 00:00:00,61.0,78.0,5.0
2019-05-29 01:00:00,61.0,75.0,0.0
2019-05-29 02:00:00,60.0,78.0,5.0
2019-05-29 03:00:00,59.0,81.0,0.0
2019-05-29 04:00:00,59.0,81.0,3.3333333333333335
2019-05-29 05:00:00,61.0,75.0,3.0
2019-05-29 06:00:00,61.5,74.0,0.0
2019-05-29 07:00:00,64.0,68.0,3.0
2019-05-29 08:00:00,64.5,65.5,6.0
2019-05-29 09:00:00,66.0,65.0,8.0
2019-05-29 10:00:00,66.5,64.0,9.0
2019-05-29 11:00:00,67.0,63.0,11.0
2019-05-29 12:00:00,68.0,61.0,7.0
2019-05-29 13:00:00,69.0,59.0,15.0
2019-05-29 14:00:00,67.0,63.0,8.0
2019-05-29 15:00:00,67.0,66.0,6.0
2019-05-29 16:00:00,66.5,67.0,7.5
2019-05-29 17:00:00,63.0,75.0,8.0
2019-05-29 18:00:00,63.5,74.0,6.5
2019-05-29 19:00:00,63.0,76.5,5.5
2019-05-29 20:00:00,63.0,78.0,0.0
2019-05-29 21:00:00,63.0,77.5,6.0
2019-05-29 22:00:00,62.666666666666664,78.66666666666667,7.333333333333333
2019-05-29 23:00:00,61.66036996007482,81.3957548355276,3.0
2019-05-30 00:00:00,61.0,84.0,0.0
2019-05-30 01:00:00,62.0,80.0,0.0
2019-05-30 02:00:00,62.0,80.0,0.0
2019-05-30 03:00:00,62.0,80.0,5.0
2019-05-30 04:00:00,62.0,80.0,4.0
2019-05-30 05:00:00,62.0,80.0,5.0
2019-05-30 06:00:00,62.0,84.0,0.0
2019-05-30 07:00:00,64.0,75.0,3.0
2019-05-30 08:00:00,64.0,75.0,8.5
2019-05-30 09:00:00,66.0,70.0,6.0
2019-05-30 10:00:00,66.66666666666667,68.33333333333333,6.666666666666667
2019-05-30 11:00:00,69.0,63.0,7.0
2019-05-30 12:00:00,70.0,59.0,9.0
2019-05-30 13:00:00,68.0,63.0,11.0
2019-05-30 14:00:00,68.0,63.0,11.0
2019-05-30 15:00:00,65.0,73.0,10.0
2019-05-30 16:00:00,64.66666666666667,72.0,9.333333333333334
2019-05-30 17:00:00,63.0,75.0,7.0
2019-05-30 18:00:00,62.5,77.5,6.5
2019-05-30 19:00:00,62.0,78.0,6.0
2019-05-30 20:00:00,62.0,78.0,5.0
2019-05-30 21:00:00,62.0,78.0,6.0
2019-05-30 22:00:00,62.0,78.0,6.5
2019-05-30 23:00:00,61.145004008038214,80.56498142057949,5.0
2019-05-31 00:00:00,62.0,78.0,7.0
2019-05-31 01:00:00,62.0,78.0,5.0
2019-05-31 02:00:00,62.0,78.0,7.0
2019-05-31 03:00:00,61.0,81.0,3.0
2019-05-31 04:00:00,61.0,81.0,4.0
2019-05-31 05:00:00,62.0,78.0,5.0
2019-05-31 06:00:00,62.0,78.0,5.0
2019-05-31 07:00:00,62.0,78.0,3.0
2019-05-31 08:00:00,63.0,75.0,5.0
2019-05-31 09:00:00,63.0,75.0,6.0
2019-05-31 10:00:00,64.0,73.0,8.0
2019-05-31 11:00:00,65.0,70.0,8.0
2019-05-31 12:00:00,64.0,73.0,9.0
2019-05-31 13:00:00,65.0,70.0,10.0
2019-05-31 14:00:00,65.0,68.0,9.0
2019-05-31 15:00:00,64.0,68.0,10.0
2019-05-31 16:00:00,64.0,69.0,8.5
2019-05-31 17:00:00,63.0,73.0,7.0
2019-05-31 18:00:00,63.0,73.0,7.0
2019-05-31 19:00:00,63.0,73.0,6.0
2019-05-31 20:00:00,63.0,73.0,8.0
2019-05-31 21:00:00,62.0,75.0,3.0
2019-05-31 22:00:00,62.0,75.0,5.0
2019-05-31 23:00:00,62.001065956059854,74.92558606495366,6.666666666666667
2019-06-01 00:00:00,62.0,75.0,7.0
2019-06-01 01:00:00,62.0,75.0,8.0
2019-06-01 02:00:00,62.0,73.0,6.0
2019-06-01 03:00:00,62.0,73.0,5.0
2019-06-01 04:00:00,62.0,73.0,6.0
2019-06-01 05:00:00,62.0,73.0,7.0
2019-06-01 06:00:00,62.0,70.0,6.0
2019-06-01 07:00:00,63.0,68.0,7.0
2019-06-01 08:00:00,63.0,70.0,8.0
2019-06-01 09:00:00,63.0,70.0,6.0
2019-06-01 10:00:00,64.0,67.0,7.333333333333333
2019-06-01 11:00:00,65.0,63.0,7.0
2019-06-01 12:00:00,67.0,59.0,9.0
2019-06-01 13:00:00,67.0,59.0,11.0
2019-06-01 14:00:00,66.0,63.0,10.0
2019-06-01 15:00:00,65.0,66.0,9.0
2019-06-01 16:00:00,64.66666666666667,66.66666666666667,9.666666666666666
2019-06-01 17:00:00,63.0,73.0,10.0
2019-06-01 18:00:00,63.0,70.0,7.0
2019-06-01 19:00:00,62.0,70.0,7.0
2019-06-01 20:00:00,63.0,70.0,8.0
2019-06-01 21:00:00,63.0,68.0,7.0
2019-06-01 22:00:00,63.0,68.0,7.0
2019-06-01 23:00:00,61.87026208155669,70.26096742078568,7.5
2019-06-02 00:00:00,62.0,70.0,8.0
2019-06-02 01:00:00,62.0,70.0,8.0
2019-06-02 02:00:00,61.0,72.0,8.0
2019-06-02 03:00:00,62.0,70.0,6.0
2019-06-02 04:00:00,61.5,70.0,6.0
2019-06-02 05:00:00,61.0,70.0,5.0
2019-06-02 06:00:00,61.0,70.0,3.0
2019-06-02 07:00:00,62.0,70.0,3.0
2019-06-02 08:00:00,63.0,65.0,6.0
2019-06-02 09:00:00,64.0,63.0,7.5
2019-06-02 10:00:00,64.5,63.0,8.0
2019-06-02 11:00:00,65.0,63.0,7.0
2019-06-02 12:00:00,67.0,59.0,7.0
2019-06-02 13:00:00,67.0,59.0,9.0
2019-06-02 14:00:00,66.0,61.0,8.0
2019-06-02 15:00:00,66.0,62.0,9.5
2019-06-02 16:00:00,65.5,64.5,9.5
2019-06-02 17:00:00,65.0,66.0,8.0
2019-06-02 18:00:00,64.0,70.0,8.0
2019-06-02 19:00:00,64.0,70.0,7.0
2019-06-02 20:00:00,64.0,70.0,6.0
2019-06-02 21:00:00,64.0,70.0,6.0
2019-06-02 22:00:00,64.0,70.0,6.5
2019-06-02 23:00:00,64.10819411780193,69.65954030279448,6.0
2019-06-03 00:00:00,64.0,70.0,6.0
2019-06-03 01:00:00,63.0,73.0,3.0
2019-06-03 02:00:00,63.0,73.0,6.0
2019-06-03 03:00:00,63.0,78.0,3.0
2019-06-03 04:00:00,63.0,78.0,1.5
2019-06-03 05:00:00,63.0,81.0,0.0
2019-06-03 06:00:00,62.0,86.0,0.0
2019-06-03 07:00:00,62.0,90.0,2.5
2019-06-03 08:00:00,63.0,84.0,6.0
2019-06-03 09:00:00,64.0,79.5,5.5
2019-06-03 10:00:00,64.5,77.0,7.0
2019-06-03 11:00:00,66.0,73.0,9.0
2019-06-03 12:00:00,67.0,71.0,11.0
2019-06-03 13:00:00,67.0,71.0,10.0
2019-06-03 14:00:00,66.0,73.0,9.0
2019-06-03 15:00:00,66.0,73.0,9.0
2019-06-03 16:00:00,65.5,74.5,9.5
2019-06-03 17:00:00,64.0,78.0,9.0
2019-06-03 18:00:00,64.0,78.0,8.0
2019-06-03 19:00:00,64.0,75.0,5.0
2019-06-03 20:00:00,64.0,75.0,5.0
2019-06-03 21:00:00,64.0,75.0,6.0
2019-06-03 22:00:00,64.0,76.5,6.0
2019-06-03 23:00:00,62.89179011718106,81.33585613432587,5.5
2019-06-04 00:00:00,63.0,81.0,5.0
2019-06-04 01:00:00,63.0,81.0,5.0
2019-06-04 02:00:00,63.0,82.5,5.0
2019-06-04 03:00:00,63.0,84.0,5.0
2019-06-04 04:00:00,62.5,85.0,5.5
2019-06-04 05:00:00,62.0,86.0,5.0
2019-06-04 06:00:00,62.0,86.0,5.0
2019-06-04 07:00:00,62.0,90.0,5.0
2019-06-04 08:00:00,62.5,88.5,4.0
2019-06-04 09:00:00,64.0,81.0,6.5
2019-06-04 10:00:00,64.66666666666667,79.0,6.333333333333333
2019-06-04 11:00:00,65.0,78.0,7.0
2019-06-04 12:00:00,65.0,78.0,9.0
2019-06-04 13:00:00,66.0,73.0,8.0
2019-06-04 14:00:00,65.0,77.0,10.5
2019-06-04 15:00:00,65.0,76.0,8.0
2019-06-04 16:00:00,65.0,77.0,6.5
2019-06-04 17:00:00,64.0,78.0,5.0
2019-06-04 18:00:00,64.0,78.0,6.0
2019-06-04 19:00:00,63.0,81.0,6.0
2019-06-04 20:00:00,63.0,81.0,6.0
2019-06-04 21:00:00,63.0,81.0,5.0
2019-06-04 22:00:00,63.0,81.0,5.5
2019-06-04 23:00:00,61.894987843928114,86.52823972834058,5.5
2019-06-05 00:00:00,62.0,86.0,6.5
2019-06-05 01:00:00,62.0,86.0,3.0
2019-06-05 02:00:00,61.0,90.0,5.0
2019-06-05 03:00:00,61.0,90.0,5.0
2019-06-05 04:00:00,61.0,90.0,4.0
2019-06-05 05:00:00,61.0,90.0,5.0
2019-06-05 06:00:00,61.0,90.0,5.0
2019-06-05 07:00:00,62.0,86.0,3.0
2019-06-05 08:00:00,63.0,84.0,5.0
2019-06-05 09:00:00,63.5,82.5,6.0
2019-06-05 10:00:00,64.5,79.5,7.5
2019-06-05 11:00:00,66.0,75.0,10.0
2019-06-05 12:00:00,66.5,73.0,7.5
2019-06-05 13:00:00,68.0,70.0,10.0
2019-06-05 14:00:00,66.0,75.0,8.5
2019-06-05 15:00:00,64.0,81.0,9.0
2019-06-05 16:00:00,64.0,81.0,8.0
2019-06-05 17:00:00,63.0,84.0,7.0
2019-06-05 18:00:00,63.0,84.0,8.0
2019-06-05 19:00:00,62.0,86.0,3.0
2019-06-05 20:00:00,62.0,86.0,6.0
2019-06-05 21:00:00,62.0,86.0,5.0
2019-06-05 22:00:00,62.0,86.0,5.5
2019-06-05 23:00:00,62.00372902086965,86.06087759877883,5.0
2019-06-06 00:00:00,62.0,86.0,5.0
2019-06-06 01:00:00,62.0,88.0,1.5
2019-06-06 02:00:00,61.0,93.0,0.0
2019-06-06 03:00:00,62.0,86.0,1.5
2019-06-06 04:00:00,62.0,86.0,0.0
2019-06-06 05:00:00,63.0,84.0,0.0
2019-06-06 06:00:00,63.0,84.0,0.0
2019-06-06 07:00:00,64.0,84.0,0.0
2019-06-06 08:00:00,67.0,76.0,5.0
2019-06-06 09:00:00,66.0,78.0,10.0
2019-06-06 10:00:00,65.0,81.0,10.0
2019-06-06 11:00:00,64.0,84.0,10.0
2019-06-06 12:00:00,65.0,78.0,8.0
2019-06-06 13:00:00,65.0,78.0,8.0
2019-06-06 14:00:00,66.0,73.0,10.0
2019-06-06 15:00:00,65.0,76.0,9.0
2019-06-06 16:00:00,65.0,77.0,10.0
2019-06-06 17:00:00,64.0,78.0,8.0
2019-06-06 18:00:00,63.0,81.0,6.0
2019-06-06 19:00:00,63.0,81.0,8.0
2019-06-06 20:00:00,63.0,84.0,6.0
2019-06-06 21:00:00,63.0,84.0,3.0
2019-06-06 22:00:00,62.5,85.0,3.0
2019-06-06 23:00:00,62.87357006545038,83.7460673328024,4.5
2019-06-07 00:00:00,62.0,86.0,6.0
2019-06-07 01:00:00,62.0,90.0,0.0
2019-06-07 02:00:00,62.0,86.0,0.0
2019-06-07 03:00:00,63.0,84.0,3.0
2019-06-07 04:00:00,63.0,84.0,3.0
2019-06-07 05:00:00,63.0,81.0,6.0
2019-06-07 06:00:00,63.0,81.0,5.0
2019-06-07 07:00:00,63.0,81.0,5.0
2019-06-07 08:00:00,64.0,78.0,3.0
2019-06-07 09:00:00,64.0,79.0,7.0
2019-06-07 10:00:00,64.5,79.5,7.5
2019-06-07 11:00:00,66.0,75.0,8.0
2019-06-07 12:00:00,66.5,74.0,7.5
2019-06-07 13:00:00,66.0,75.0,8.0
2019-06-07 14:00:00,66.0,74.0,8.0
2019-06-07 15:00:00,66.0,73.0,8.0
2019-06-07 16:00:00,65.5,74.5,6.5
2019-06-07 17:00:00,65.0,76.0,7.0
2019-06-07 18:00:00,64.0,75.0,5.0
2019-06-07 19:00:00,64.0,75.0,6.0
2019-06-07 20:00:00,64.0,75.0,5.0
2019-06-07 21:00:00,63.0,81.0,6.0
2019-06-07 22:00:00,63.0,81.0,5.666666666666667
2019-06-07 23:00:00,61.89170980962564,83.31241394789235,4.5
2019-06-08 00:00:00,62.0,80.0,6.0
2019-06-08 01:00:00,62.0,80.0,9.0
2019-06-08 02:00:00,62.0,80.0,5.0
2019-06-08 03:00:00,62.0,84.0,5.0
2019-06-08 04:00:00,62.0,84.0,5.5
2019-06-08 05:00:00,62.0,84.0,6.0
2019-06-08 06:00:00,63.0,81.0,5.0
2019-06-08 07:00:00,63.0,81.0,3.0
2019-06-08 08:00:00,64.0,77.0,4.0
2019-06-08 09:00:00,66.0,70.0,9.0
2019-06-08 10:00:00,66.33333333333333,69.33333333333333,7.666666666666667
2019-06-08 11:00:00,68.0,65.0,10.0
2019-06-08 12:00:00,68.0,63.0,8.0
2019-06-08 13:00:00,67.0,66.0,8.0
2019-06-08 14:00:00,67.0,66.0,7.0
2019-06-08 15:00:00,67.0,66.0,9.0
2019-06-08 16:00:00,66.0,68.0,9.0
2019-06-08 17:00:00,65.0,70.0,6.0
2019-06-08 18:00:00,64.0,75.0,6.0
2019-06-08 19:00:00,63.0,78.0,5.0
2019-06-08 20:00:00,63.0,78.0,3.0
2019-06-08 21:00:00,63.0,78.0,3.0
2019-06-08 22:00:00,62.5,79.0,4.5
2019-06-08 23:00:00,62.8767526886548,77.82645028127236,2.5
2019-06-09 00:00:00,62.0,80.0,5.0
2019-06-09 01:00:00,62.0,84.0,0.0
2019-06-09 02:00:00,62.0,84.0,0.0
2019-06-09 03:00:00,62.0,80.0,3.0
2019-06-09 04:00:00,62.0,80.0,1.5
2019-06-09 05:00:00,62.0,80.0,0.0
2019-06-09 06:00:00,63.0,81.0,5.0
2019-06-09 07:00:00,64.0,78.0,0.0
2019-06-09 08:00:00,67.0,70.5,7.0
2019-06-09 09:00:00,71.0,63.0,9.0
2019-06-09 10:00:00,71.5,63.5,9.5
2019-06-09 11:00:00,72.0,64.0,13.0
2019-06-09 12:00:00,73.0,62.0,15.0
2019-06-09 13:00:00,72.0,64.0,11.0
2019-06-09 14:00:00,71.0,66.0,10.0
2019-06-09 15:00:00,71.0,66.0,7.0
2019-06-09 16:00:00,71.0,66.0,7.0
2019-06-09 17:00:00,69.0,68.0,6.0
2019-06-09 18:00:00,67.0,76.0,7.0
2019-06-09 19:00:00,66.0,81.0,5.0
2019-06-09 20:00:00,66.0,81.0,3.0
2019-06-09 21:00:00,66.0,81.0,3.0
2019-06-09 22:00:00,65.66666666666667,82.0,3.6666666666666665
2019-06-09 23:00:00,64.8188238206106,84.50500754915556,4.666666666666667
2019-06-10 00:00:00,64.0,87.0,5.0
2019-06-10 01:00:00,64.0,87.0,0.0
2019-06-10 02:00:00,63.0,87.0,3.0
2019-06-10 03:00:00,63.0,89.0,6.5
2019-06-10 04:00:00,62.166666666666664,92.5,3.6666666666666665
2019-06-10 05:00:00,61.0,94.33333333333333,3.3333333333333335
2019-06-10 06:00:00,62.5,90.5,4.5
2019-06-10 07:00:00,68.0,78.0,7.0
2019-06-10 08:00:00,71.0,73.0,7.0
2019-06-10 09:00:00,74.0,67.0,8.0
2019-06-10 10:00:00,74.5,65.5,8.5
2019-06-10 11:00:00,76.0,62.0,8.0
2019-06-10 12:00:00,75.0,62.0,13.0
2019-06-10 13:00:00,72.0,71.0,10.0
2019-06-10 14:00:00,72.0,71.0,8.0
2019-06-10 15:00:00,71.0,73.0,7.0
2019-06-10 16:00:00,71.0,72.0,8.0
2019-06-10 17:00:00,69.33333333333333,78.0,7.0
2019-06-10 18:00:00,67.5,79.5,5.5
2019-06-10 19:00:00,66.0,84.0,5.5
2019-06-10 20:00:00,65.5,85.5,7.0
2019-06-10 21:00:00,64.5,88.5,5.0
2019-06-10 22:00:00,65.0,88.5,5.0
2019-06-10 23:00:00,64.26340071174441,89.99977936126379,5.333333333333333
2019-06-11 00:00:00,64.0,90.0,2.5
2019-06-11 01:00:00,64.0,90.0,0.0
2019-06-11 02:00:00,63.0,93.0,1.5
2019-06-11 03:00:00,63.0,93.0,1.5
2019-06-11 04:00:00,63.0,93.0,1.5
2019-06-11 05:00:00,63.0,95.0,1.5
2019-06-11 06:00:00,65.5,88.0,4.75
2019-06-11 07:00:00,67.5,82.5,4.5
2019-06-11 08:00:00,68.0,81.0,7.0
2019-06-11 09:00:00,71.0,71.0,5.0
2019-06-11 10:00:00,72.0,70.0,6.0
2019-06-11 11:00:00,69.0,76.0,6.0
2019-06-11 12:00:00,70.0,71.0,9.0
2019-06-11 13:00:00,70.0,73.0,9.0
2019-06-11 14:00:00,70.0,73.0,9.0
2019-06-11 15:00:00,71.0,71.0,9.0
2019-06-11 16:00:00,70.0,74.5,9.0
2019-06-11 17:00:00,69.0,78.0,8.0
2019-06-11 18:00:00,68.0,81.0,8.0
2019-06-11 19:00:00,68.0,84.0,6.0
2019-06-11 20:00:00,67.0,87.0,7.0
2019-06-11 21:00:00,67.0,87.0,5.0
2019-06-11 22:00:00,67.0,85.5,4.0
2019-06-11 23:00:00,65.873210868786,87.76066693072426,6.5
2019-06-12 00:00:00,66.0,87.0,6.0
2019-06-12 01:00:00,66.0,84.0,6.0
2019-06-12 02:00:00,65.0,87.0,3.0
2019-06-12 03:00:00,65.0,87.0,0.0
2019-06-12 04:00:00,65.0,87.0,2.5
2019-06-12 05:00:00,63.0,92.0,5.5
2019-06-12 06:00:00,63.0,90.0,5.0
2019-06-12 07:00:00,64.5,87.0,1.5
2019-06-12 08:00:00,67.5,78.5,3.0
2019-06-12 09:00:00,70.0,73.0,8.0
2019-06-12 10:00:00,71.0,69.5,8.5
2019-06-12 11:00:00,72.0,66.0,8.0
2019-06-12 12:00:00,72.0,68.0,9.0
2019-06-12 13:00:00,73.0,66.0,8.0
2019-06-12 14:00:00,73.0,66.0,9.0
2019-06-12 15:00:00,72.0,68.0,11.0
2019-06-12 16:00:00,71.0,69.5,10.5
2019-06-12 17:00:00,68.0,76.0,8.0
2019-06-12 18:00:00,66.0,81.0,7.5
2019-06-12 19:00:00,66.0,81.0,6.0
2019-06-12 20:00:00,65.0,84.0,5.0
2019-06-12 21:00:00,65.0,81.0,5.0
2019-06-12 22:00:00,65.0,81.0,4.0
2019-06-12 23:00:00,64.7499075470985,81.75219840124899,5.5
2019-06-13 00:00:00,64.0,84.0,5.0
2019-06-13 01:00:00,64.0,84.0,5.5
2019-06-13 02:00:00,64.0,84.0,1.5
2019-06-13 03:00:00,64.0,81.0,3.0
2019-06-13 04:00:00,64.0,81.0,3.0
2019-06-13 05:00:00,65.0,78.0,5.0
2019-06-13 06:00:00,65.0,78.0,3.0
2019-06-13 07:00:00,65.5,78.0,3.0
2019-06-13 08:00:00,66.0,78.0,6.0
2019-06-13 09:00:00,68.0,73.0,7.0
2019-06-13 10:00:00,69.0,69.5,8.0
2019-06-13 11:00:00,69.0,68.0,13.0
2019-06-13 12:00:00,69.0,68.0,9.0
2019-06-13 13:00:00,69.0,68.0,10.0
2019-06-13 14:00:00,68.0,70.0,7.0
2019-06-13 15:00:00,67.0,71.0,8.0
2019-06-13 16:00:00,67.0,69.5,8.5
2019-06-13 17:00:00,65.0,70.0,9.0
2019-06-13 18:00:00,64.0,75.0,7.0
2019-06-13 19:00:00,63.0,78.0,5.5
2019-06-13 20:00:00,63.5,76.5,6.0
2019-06-13 21:00:00,64.0,75.0,6.0
2019-06-13 22:00:00,63.5,76.5,5.5
2019-06-13 23:00:00,63.8761014182747,74.58452123876248,4.0
2019-06-14 00:00:00,63.0,75.0,5.0
2019-06-14 01:00:00,63.0,75.0,6.0
2019-06-14 02:00:00,63.0,73.0,6.0
2019-06-14 03:00:00,63.0,73.0,6.0
2019-06-14 04:00:00,63.0,73.0,5.5
2019-06-14 05:00:00,63.0,70.0,5.0
2019-06-14 06:00:00,63.0,70.0,5.0
2019-06-14 07:00:00,63.0,70.0,6.0
2019-06-14 08:00:00,64.0,68.0,1.5
2019-06-14 09:00:00,66.0,63.0,9.0
2019-06-14 10:00:00,67.0,61.0,9.0
2019-06-14 11:00:00,68.0,59.0,8.0
2019-06-14 12:00:00,68.5,58.0,8.5
2019-06-14 13:00:00,70.0,57.0,8.0
2019-06-14 14:00:00,69.0,59.0,10.0
2019-06-14 15:00:00,68.0,63.0,11.0
2019-06-14 16:00:00,67.0,65.5,10.0
2019-06-14 17:00:00,66.5,68.0,9.0
2019-06-14 18:00:00,65.0,68.0,6.0
2019-06-14 19:00:00,64.66666666666667,70.33333333333333,6.0
2019-06-14 20:00:00,65.0,73.0,5.0
2019-06-14 21:00:00,65.0,76.0,3.0
2019-06-14 22:00:00,65.0,76.0,4.0
2019-06-14 23:00:00,64.74999664993264,73.13693902849852,5.5
2019-06-15 00:00:00,64.0,75.0,6.0
2019-06-15 01:00:00,64.0,75.0,5.0
2019-06-15 02:00:00,64.0,73.0,6.0
2019-06-15 03:00:00,64.0,73.0,7.0
2019-06-15 04:00:00,64.0,73.0,3.5
2019-06-15 05:00:00,65.0,70.0,0.0
2019-06-15 06:00:00,65.0,73.0,3.0
2019-06-15 07:00:00,64.0,75.0,5.0
2019-06-15 08:00:00,65.0,76.0,6.0
2019-06-15 09:00:00,67.0,68.0,6.0
2019-06-15 10:00:00,68.0,65.5,8.0
2019-06-15 11:00:00,69.0,63.0,9.0
2019-06-15 12:00:00,69.0,63.0,9.0
2019-06-15 13:00:00,68.0,65.0,8.0
2019-06-15 14:00:00,68.0,65.0,11.0
2019-06-15 15:00:00,66.0,70.0,8.0
2019-06-15 16:00:00,66.0,70.0,7.0
2019-06-15 17:00:00,65.0,73.0,8.0
2019-06-15 18:00:00,65.0,76.0,7.0
2019-06-15 19:00:00,65.0,76.0,7.0
2019-06-15 20:00:00,65.0,76.0,6.0
2019-06-15 21:00:00,65.0,76.0,5.0
2019-06-15 22:00:00,65.0,76.0,5.0
2019-06-15 23:00:00,65.00000046846313,76.50000657909717,4.0
2019-06-16 00:00:00,65.0,78.0,3.0
2019-06-16 01:00:00,65.0,78.0,5.0
2019-06-16 02:00:00,65.0,78.0,3.0
2019-06-16 03:00:00,65.0,78.0,7.0
2019-06-16 04:00:00,65.0,78.0,7.0
2019-06-16 05:00:00,65.0,78.0,2.5
2019-06-16 06:00:00,65.0,78.0,5.0
2019-06-16 07:00:00,65.0,81.0,0.0
2019-06-16 08:00:00,65.0,78.0,7.0
2019-06-16 09:00:00,65.0,81.0,6.0
2019-06-16 10:00:00,67.0,75.66666666666667,3.6666666666666665
2019-06-16 11:00:00,67.0,76.0,9.0
2019-06-16 12:00:00,66.5,77.0,8.0
2019-06-16 13:00:00,67.0,76.0,7.0
2019-06-16 14:00:00,67.0,76.0,9.0
2019-06-16 15:00:00,67.0,73.0,7.0
2019-06-16 16:00:00,66.66666666666667,75.66666666666667,7.0
2019-06-16 17:00:00,66.0,75.0,6.0
2019-06-16 18:00:00,65.0,78.0,9.0
2019-06-16 19:00:00,64.0,81.0,0.0
2019-06-16 20:00:00,64.0,81.0,0.0
2019-06-16 21:00:00,65.0,78.0,5.0
2019-06-16 22:00:00,65.0,78.0,5.5
2019-06-16 23:00:00,63.872728187187064,81.37066940982854,7.0
2019-06-17 00:00:00,64.0,81.0,7.0
2019-06-17 01:00:00,63.0,84.0,6.0
2019-06-17 02:00:00,63.0,87.0,5.0
2019-06-17 03:00:00,63.0,84.0,3.0
2019-06-17 04:00:00,63.5,84.0,3.0
2019-06-17 05:00:00,63.0,87.0,5.0
2019-06-17 06:00:00,63.0,84.0,0.0
2019-06-17 07:00:00,64.0,81.0,3.0
2019-06-17 08:00:00,63.333333333333336,81.66666666666667,3.6666666666666665
2019-06-17 09:00:00,63.0,81.0,6.0
2019-06-17 10:00:00,63.0,81.0,8.0
2019-06-17 11:00:00,64.0,78.0,9.0
2019-06-17 12:00:00,64.0,73.0,8.0
2019-06-17 13:00:00,65.0,76.0,5.0
2019-06-17 14:00:00,65.0,76.0,8.0
2019-06-17 15:00:00,63.0,75.0,5.0
2019-06-17 16:00:00,63.0,75.0,5.0
2019-06-17 17:00:00,63.0,75.0,3.0
2019-06-17 18:00:00,63.0,75.0,5.0
2019-06-17 19:00:00,63.0,75.0,3.0
2019-06-17 20:00:00,63.0,75.0,3.0
2019-06-17 21:00:00,63.0,75.0,0.0
2019-06-17 22:00:00,63.0,74.0,2.5
2019-06-17 23:00:00,62.749997249168615,79.07829196575351,5.0
2019-06-18 00:00:00,62.0,80.0,5.0
2019-06-18 01:00:00,62.0,80.0,0.0
2019-06-18 02:00:00,62.0,80.0,0.0
2019-06-18 03:00:00,62.0,80.0,7.0
2019-06-18 04:00:00,62.0,79.0,6.0
2019-06-18 05:00:00,62.0,78.0,5.0
2019-06-18 06:00:00,63.0,75.0,6.0
2019-06-18 07:00:00,63.0,73.0,6.0
2019-06-18 08:00:00,63.0,75.0,6.0
2019-06-18 09:00:00,64.0,73.0,6.0
2019-06-18 10:00:00,64.0,73.0,6.5
2019-06-18 11:00:00,66.0,68.0,10.0
2019-06-18 12:00:00,67.0,65.5,9.0
2019-06-18 13:00:00,68.0,65.0,8.0
2019-06-18 14:00:00,68.0,63.0,7.0
2019-06-18 15:00:00,67.0,66.0,11.0
2019-06-18 16:00:00,67.0,66.0,9.5
2019-06-18 17:00:00,66.0,68.0,8.0
2019-06-18 18:00:00,64.0,73.0,7.0
2019-06-18 19:00:00,63.0,75.0,7.0
2019-06-18 20:00:00,63.0,75.0,6.0
2019-06-18 21:00:00,63.0,78.0,5.0
2019-06-18 22:00:00,63.0,78.0,4.0
2019-06-18 23:00:00,63.108205616794365,77.78195083126063,0.0
2019-06-19 00:00:00,63.0,78.0,0.0
2019-06-19 01:00:00,62.0,80.0,0.0
2019-06-19 02:00:00,62.0,80.0,0.0
2019-06-19 03:00:00,62.0,80.0,0.0
2019-06-19 04:00:00,62.0,80.0,0.0
2019-06-19 05:00:00,62.0,80.0,6.0
2019-06-19 06:00:00,63.0,75.0,3.0
2019-06-19 07:00:00,64.0,73.0,0.0
2019-06-19 08:00:00,64.0,78.0,3.0
2019-06-19 09:00:00,64.0,78.0,5.0
2019-06-19 10:00:00,66.66666666666667,71.33333333333333,7.0
2019-06-19 11:00:00,70.0,64.0,8.0
2019-06-19 12:00:00,70.0,64.0,11.0
2019-06-19 13:00:00,70.0,64.0,10.0
2019-06-19 14:00:00,69.0,68.0,8.5
2019-06-19 15:00:00,66.0,73.0,5.0
2019-06-19 16:00:00,66.0,74.0,7.0
2019-06-19 17:00:00,66.0,73.0,8.0
